data,precip,maxima,minima,horas_insol,temp_media,um_relativa,vel_vento
11/09/1996,0,20.4,6.2,10.4,13.32,66.75,3.5
12/09/1996,0,23,8.8,10,15.88,72.5,1.633333
13/09/1996,0,26.4,13.1,8.8,17.98,82.5,0.5
14/09/1996,0,28.7,15,10.5,21.2,81,0.5
15/09/1996,0,28.5,15.8,0,20.72,72.5,0.366667
16/09/1996,4.6,19.2,14.6,0,15.76,87,5.733333
17/09/1996,1.5,20.1,12.8,6.9,14.9,70,2.333333
18/09/1996,0,23,11.4,10.6,17,60,2.866667
19/09/1996,0,26.4,11,9.6,18.62,60.25,0.7
20/09/1996,0,27.4,14.6,6.6,20.52,62.25,1.833333
21/09/1996,0,31,15.4,8,20.2,80.75,1.033333
22/09/1996,0,22,17.1,0,18.58,90,0.966667
23/09/1996,11.1,19.2,14.8,0,16.36,92.75,2.033333
24/09/1996,1.8,18.4,13.5,0.4,15.38,80,6.4
25/09/1996,14.3,15.6,11.6,0,13.52,91.25,3.633333
26/09/1996,13.9,17.4,13,0,15.32,91.75,4.966667
27/09/1996,22.4,17.6,15.3,0,16.34,96.75,3.966667
28/09/1996,28.3,22.4,16.2,0.2,18.5,92,0
29/09/1996,0.2,24.1,17,3.7,18.66,85.75,2.2
30/09/1996,1.2,21.8,16.3,4.3,18.3,88.25,1.7
01/10/1996,1.9,25.8,17,5.2,20.22,77.25,3.766667
02/10/1996,0.3,20.6,18,0,18.92,90.75,0.833333
03/10/1996,2.6,26.6,18,4.5,21.1,82.25,0.433333
04/10/1996,0,29.8,16.3,10.3,21.94,78.25,2.533333
05/10/1996,0,26.1,18.5,2,22,84.5,1.766667
06/10/1996,0,23.1,14.5,10.8,17.28,57.75,1.033333
07/10/1996,0,25.6,10.9,10.4,17.94,54.5,1.433333
08/10/1996,0,26.9,13.5,10.5,19.52,61.75,2.733333
09/10/1996,0,26.7,14.8,4.2,20.46,62.25,0.966667
10/10/1996,2.2,20.4,17.9,0,18.7,93.5,1.633333
11/10/1996,19.4,27.9,18.3,9.7,22.64,74.75,1.233333
12/10/1996,0,28.7,19.9,2,23.04,74.5,1.033333
13/10/1996,0.1,24.5,20.2,0.2,21.34,94.25,2.733333
14/10/1996,66.1,20.4,14.6,0.6,16.16,89,2.066667
15/10/1996,4.7,23.2,12,7.1,16.64,82,1.466667
16/10/1996,0,28.8,14,9.7,20.68,65.75,0.766667
17/10/1996,0,30.2,16.1,10,23,57.75,0.7
18/10/1996,0,27.1,18.3,0.5,21.24,84.5,1.066667
19/10/1996,19,25.6,17.6,0.3,20.98,82.75,0.866667
20/10/1996,9.5,20.9,16.3,0,17.62,80.75,3.133333
21/10/1996,0.2,20.8,13.2,1.1,16.36,66.5,2.466667
22/10/1996,27.1,17.6,14,0,15.2,94.25,5.033333
23/10/1996,9.7,22.4,14.4,6,17.64,75.75,2.433333
24/10/1996,0,22.4,15.3,4.4,17.98,83.75,7.066667
25/10/1996,23.2,24.5,16.3,5.6,20.04,78.75,2.066667
26/10/1996,0,24.6,16.3,7.1,19.22,79.5,1.1
27/10/1996,0,27.4,13.8,10.3,20.4,70.75,1.2
28/10/1996,0,30.4,15.6,10.4,21.04,71.75,1.366667
29/10/1996,0.2,27.8,17.4,9.1,21.06,79.5,2.033333
30/10/1996,0,33,17.8,8.8,24.8,68.75,0.366667
31/10/1996,0,25.8,19,1.7,21.18,83,2.566667
01/11/1996,0,28.1,18.9,5.1,22.16,83.75,0.966667
02/11/1996,3.5,29.4,19.4,4.6,22.66,88.25,0.733333
03/11/1996,12.2,22.8,17,2.3,18.92,86.75,2.8
04/11/1996,0.5,26.8,13.2,10.4,19.36,66,1.266667
05/11/1996,0,29.8,15.4,11.1,22.02,65.75,2.633333
06/11/1996,0,32.6,18.7,10.3,24.82,62.25,1.233333
07/11/1996,0,32,20.8,4.4,24.18,77.25,1.233333
08/11/1996,15.4,30.7,19.9,8.1,25.28,80,0.866667
09/11/1996,0,31,22.9,1.9,25.46,80,0.733333
10/11/1996,19.9,23,17.3,2.2,18.78,81,1.7
11/11/1996,0.1,25.6,18.2,10.9,20.16,72.25,2.3
12/11/1996,0,30.2,15.8,10.1,22.7,72.25,2.633333
13/11/1996,0,32,20.1,6.3,24.78,82.5,1.7
14/11/1996,0,30.8,20.5,10.5,24.06,76,1.833333
15/11/1996,0,27.8,20.5,2.1,23.82,83.25,2.166667
16/11/1996,38.6,27.8,22.1,2.2,24.3,86.25,0.5
17/11/1996,1.8,25.7,20.6,5.9,22.1,82.75,3.033333
18/11/1996,0,27.2,17.6,10.4,21.52,71.75,2.233333
19/11/1996,0,28.1,16.8,11.1,21.94,73.5,4.3
20/11/1996,0,27.4,19.7,7.6,22.42,70.75,2.066667
21/11/1996,0,26.8,18,10.8,21.68,69.25,4.833333
22/11/1996,0,27.4,17.7,12,21.78,66,2.7
23/11/1996,0,27.9,16.8,4.9,20.86,74.5,2.433333
24/11/1996,0.8,22.8,16.4,3.3,18.54,62.5,2.266667
25/11/1996,0,23.2,13.1,5.6,18.68,66,2.2
26/11/1996,0.9,28.2,17.8,11.5,21.88,70,4.166667
27/11/1996,0,30,17.1,11.8,22.3,65.25,1.666667
28/11/1996,0,31.4,18.3,11,23.56,59,1.966667
29/11/1996,0,35,18.5,12,26.7,59.5,2.6
30/11/1996,0,30.6,20.6,7.7,23.88,75,2.1
01/12/1996,4.3,31.6,20.1,9.1,24.38,75.75,1.333333
02/12/1996,0,33.2,19.9,11.5,25.18,64.25,1.466667
03/12/1996,0,34.4,20,11.7,26.84,61.5,2.933333
04/12/1996,0,35.6,20.5,8.7,26.3,68,1.266667
05/12/1996,0,28.6,22.8,1.4,25.1,79.75,1.466667
06/12/1996,2.3,28.2,22,0.5,23.4,91.75,1.2
07/12/1996,21.3,29.5,21.9,7.3,24.52,64.25,2.233333
08/12/1996,0,29,15.8,11.7,22.68,57.75,2.5
09/12/1996,0,29.4,18.4,5.5,23.32,67.25,1.9
10/12/1996,0,23.4,18.8,0,20.32,89.5,2.333333
11/12/1996,6,24.4,18.9,0,21.1,88.25,3.866667
12/12/1996,0.2,26.8,20.3,2.8,22.16,80.75,3.866667
13/12/1996,14.1,24.5,18.7,2.6,20.4,85.25,1.533333
14/12/1996,5.9,27.6,16.7,10.8,21.62,74.75,2.133333
15/12/1996,0,31.2,17.1,11.3,23.58,74,1.033333
16/12/1996,0,31.4,19.9,7.2,23.66,79.25,0.533333
17/12/1996,48.7,27.2,20.3,4.9,22.96,75.25,1.6
18/12/1996,0.5,28.8,17.5,11.8,22.38,70.75,3.066667
19/12/1996,0,32.2,19.8,7.2,0,0,1.566667
20/12/1996,7.6,27.8,20.6,5,23.12,81.75,0.7
21/12/1996,0,28.5,19.8,4,24.1,81.25,1.1
22/12/1996,0.2,29.8,21,6.6,24.52,77.5,1.433333
23/12/1996,0.2,28.8,23.2,5.4,24.52,80.25,1.866667
24/12/1996,0,29.8,21.6,4.3,24.8,81.25,2.2
25/12/1996,0.2,32.4,21,11.8,25.76,73.75,2.8
26/12/1996,0,30.4,21.2,10.6,25.92,74.25,3.066667
27/12/1996,0,28.3,22.1,6.4,23.92,74.5,3.366667
28/12/1996,0,30.1,18,11.1,23.6,68.75,1.866667
29/12/1996,0,36.1,20.5,12.1,28.24,60.5,0.866667
30/12/1996,0,34.4,25,10,27.66,72.25,2.766667
31/12/1996,0,32.6,21,10.4,25.96,65,2.4
01/01/1997,0,30,20.5,9.3,24.4,70.25,2.133333
02/01/1997,0,27.7,20,6.2,23.26,72.25,3.666667
03/01/1997,0,33.6,20.8,11.2,26.3,66.75,1.9
04/01/1997,0,35.5,22.6,7.8,26.34,63.75,1.266667
05/01/1997,1.7,33.5,20,9.7,25.64,68,1.733333
06/01/1997,0,34,19.6,11.2,25.96,66,1.6
07/01/1997,0,37.2,20.9,11.5,28.34,63,1.7
08/01/1997,0,36.6,25.5,5.5,28.8,74.75,1.866667
09/01/1997,4.4,29.9,22.8,1.2,25.36,75,2.966667
10/01/1997,0,28.6,20.4,9.9,23.66,67.75,3.4
11/01/1997,0,31.8,20,9.8,25.18,73.25,2.2
12/01/1997,0,34.8,21.5,10,27.38,67,1.366667
13/01/1997,0,37,22.9,9.3,27.54,75.25,1.1
14/01/1997,5.6,36.7,22.8,9.1,27.8,76.75,1.666667
15/01/1997,1.1,32,23.7,6.5,26.5,75.75,2.466667
16/01/1997,0,32.9,23.5,9.9,26.4,73.75,2.533333
17/01/1997,0,33.5,22.7,12,26.64,66.75,2.466667
18/01/1997,0,35,21.3,10.6,27.5,62,1.766667
19/01/1997,30.1,27.4,22.1,0.7,23.66,91.5,1.133333
20/01/1997,3.5,28.6,20.3,10.8,24.06,56.25,2.9
21/01/1997,0,29.8,17.4,10.3,23.12,60,1.533333
22/01/1997,0,28.8,19.1,11.5,23.42,68.25,2.9
23/01/1997,0,28.3,19.3,3.4,23.52,83,2.266667
24/01/1997,0.2,31.2,22.4,10.3,25.68,75,3.366667
25/01/1997,0,31,23.1,11,26.02,74,3.166667
26/01/1997,0,31.4,23,11,25.72,77.5,2.3
27/01/1997,0,29.6,21.5,2.9,24.5,82.25,2.9
28/01/1997,0.2,34.5,22,8.4,27.38,75.75,1.366667
29/01/1997,0.2,35.7,24,6.8,29.18,67,1.566667
30/01/1997,15.4,30.5,23.6,1.5,25.14,89.25,1.9
31/01/1997,39.7,27.7,23.1,0,24.2,89.5,1.566667
01/02/1997,2.2,27.8,22.1,0.1,24.3,86,1.3
02/02/1997,1.9,30.5,22.6,2.4,24.66,85.25,1.466667
03/02/1997,38.9,29.2,21.5,7.6,24.38,77.25,3.066667
04/02/1997,0,33.4,23,6,26.82,80.25,0.866667
05/02/1997,0.8,30.4,23.7,8.3,26.06,79.25,2.966667
06/02/1997,4.7,30.4,21.6,0.2,23.7,91.75,3.133333
07/02/1997,22.7,28.8,21.5,4.3,24.18,83.25,3.6
08/02/1997,4.7,32,22.3,10.6,25.86,77.75,1.466667
09/02/1997,0,35.2,22.3,10.2,28.06,65.25,2.033333
10/02/1997,0,34.6,20.4,7.7,24.96,76.25,2.166667
11/02/1997,1.7,24.8,20.2,0.3,22.08,78,2.7
12/02/1997,0,25.2,16.9,3.7,21.74,80.75,2.866667
13/02/1997,0.8,30.8,21.8,6.7,25.34,76.25,1.4
14/02/1997,0,30,21.1,10.6,24.86,79,1.433333
15/02/1997,0,31,21.1,8.5,24.86,77.5,2.133333
16/02/1997,0,33,21.4,8.6,25.8,77,2.466667
17/02/1997,0,28,22.4,0.3,24.48,82.75,1.3
18/02/1997,0.1,31.1,21.1,6.7,25.36,85,0.5
19/02/1997,3.1,31.3,22.5,1.8,25.32,82.75,1.3
20/02/1997,12.3,24.3,17,8,20.66,71.5,2.466667
21/02/1997,0,26.8,18.2,10.5,21.48,68.5,3.133333
22/02/1997,0,28,18.7,3,23.5,83.5,0.7
23/02/1997,10.6,27.6,21.1,1.5,23.14,87.75,1.566667
24/02/1997,8.1,24.4,20.4,0,21.92,94.75,0.766667
25/02/1997,13.4,32.1,20.7,5.8,25.18,83,0.7
26/02/1997,0,31.6,22.8,4.7,26.28,79.5,0.866667
27/02/1997,0,28.4,23.3,3.5,24.82,81.5,2.666667
28/02/1997,0,28.6,19.4,7.8,23.4,79,2.433333
01/03/1997,2.4,26,20.5,0.9,22.3,76.25,2.533333
02/03/1997,0.5,26,19.2,4.1,21.04,83,2.1
03/03/1997,5.6,26.9,18.2,7.6,21.82,81.25,2.533333
04/03/1997,0.4,25.5,19.1,3.8,21.64,86.5,1.133333
05/03/1997,7.2,28,19.2,5,21.72,88,0.7
06/03/1997,23.7,27.1,18,9,22.04,74.75,1.433333
07/03/1997,0,29.2,17.1,10.2,22.78,69,1.333333
08/03/1997,0,31.4,18,10.2,23.86,63.5,0.433333
09/03/1997,0,32.4,20,10,25.38,76.25,0.866667
10/03/1997,0,33.6,22.7,9.8,26.82,73.25,0.766667
11/03/1997,0,33.2,22.4,8.1,26.48,67.75,1.066667
12/03/1997,1.8,31,22.4,9.6,26.32,74.75,2.266667
13/03/1997,0,25,21.2,1.2,22.28,79,1.5
14/03/1997,5.6,27.1,17.5,10.5,21.2,62.75,2.166667
15/03/1997,0,25.4,15.6,9.9,20.4,70.5,1.733333
16/03/1997,0,25.5,14.6,7.5,19.26,75.75,0.933333
17/03/1997,0,27.9,16.9,7.6,23.4,57.25,1.2
18/03/1997,0,27.8,18.3,9.8,22.26,74.5,3.633333
19/03/1997,0.5,30,19.3,9.7,23.3,74,1.766667
20/03/1997,0,29.9,19.4,8.8,23.52,80.25,1.8
21/03/1997,0,31.3,19.3,10.1,24.24,73.25,0.266667
22/03/1997,0,33,19.5,10.2,25.22,70,0.7
23/03/1997,1.1,29.6,21.9,5.1,23.98,80.25,1.166667
24/03/1997,0,24.9,17.6,10.3,19.42,54.5,1.533333
25/03/1997,0,25.4,11.6,10.3,18,69,0.366667
26/03/1997,0,27.8,12.8,10.1,19.24,69.5,1.666667
27/03/1997,0,29.1,13.8,10.1,20.62,66.25,1
28/03/1997,0,27.7,15.6,9.9,20.54,63.75,1.1
29/03/1997,0,29,14.6,10.6,21.14,64.75,0.333333
30/03/1997,0,30.1,15,10.4,22.06,68.25,0
31/03/1997,0,30.8,17.5,10,22.9,72.5,1.766667
01/04/1997,0,31.4,19,9.2,23.62,79,2.233333
02/04/1997,0,29,21.3,0.8,23.98,85.75,0.666667
03/04/1997,1,32.8,21,8.7,24.16,69.75,0.9
04/04/1997,10.5,22.4,14.3,8.8,16.26,61,3.766667
05/04/1997,0,21.4,10,10.4,15.84,59.75,2.6
06/04/1997,0,23.8,9.8,9.9,16.5,63,1.333333
07/04/1997,0,25.4,10.2,10,17.64,67,1.033333
08/04/1997,0,27.8,14,9.6,20.06,68.25,0.666667
09/04/1997,0,28,14.8,9.3,20.52,72,1.7
10/04/1997,0,30,15,10.2,21.52,49.25,1.133333
11/04/1997,0,26.3,18.1,10,20.88,84.25,0.5
12/04/1997,2.1,26,18.1,5.2,20.38,80.5,1.166667
13/04/1997,9.8,28.4,15.7,9.5,20.54,74.5,0.933333
14/04/1997,0,31.8,15.5,9.4,22.26,65.5,0.633333
15/04/1997,0,32.4,16.8,9.3,23.3,70.5,0.9
16/04/1997,0,29.2,20.3,1,24.18,76.25,0.6
17/04/1997,5.5,27,21.3,1.1,22.82,90,0.866667
18/04/1997,2.5,27.3,20.8,1.1,22.66,86.5,0.7
19/04/1997,0,30.3,19.3,3.9,23.72,73,0.966667
20/04/1997,10,23.4,18.6,3,19.68,87,1.333333
21/04/1997,9.7,21.8,18.3,0.1,19.66,87.25,2
22/04/1997,3.1,26.4,17,9.7,20.56,75.5,2.7
23/04/1997,0,29.1,15.8,9.2,21.22,76.5,1.333333
24/04/1997,0,30.6,17,7.3,22.52,78.25,1.3
25/04/1997,9,22,16.2,5.9,17.8,72.25,4.433333
26/04/1997,0,20.3,11.8,8.8,14.9,65.5,2.3
27/04/1997,0,22.6,8.6,5.6,15.08,73.5,1.033333
28/04/1997,0,23.2,12.8,8.1,18,59.5,1.833333
29/04/1997,0.1,21.9,11.4,8.7,15.36,74,1.7
30/04/1997,0,24.8,9.8,8.5,16.04,73.25,0.666667
01/05/1997,0,28.8,11.5,8.1,19.6,65.5,1.1
02/05/1997,0,27.6,12.6,7.1,19.82,73.5,2.866667
03/05/1997,0,21.8,14.8,2.4,17.22,68.5,1.233333
04/05/1997,0.6,23.2,12.2,8.5,17.16,67.75,2.166667
05/05/1997,0,26.2,14.2,8.6,19.28,75.5,0.533333
06/05/1997,0,23.8,13,4.5,17.26,90.75,0.966667
07/05/1997,0.1,24.1,14.5,5.2,17.96,84.25,0.4
08/05/1997,0.1,26.4,14,5.9,18.58,84.75,0.666667
09/05/1997,0.1,26.4,16,6.5,19.48,75,0.633333
10/05/1997,0,24.9,16,4.6,18.54,81,1.166667
11/05/1997,0,26.7,12.7,8.5,18.42,80.5,0.7
12/05/1997,0,25.8,14.4,8.6,18.58,81.5,1.2
13/05/1997,0,23.2,13.3,6.7,17.2,84.5,1.233333
14/05/1997,0,24.8,16.7,8.4,19.54,71.5,3.066667
15/05/1997,0,26.3,15,9.1,19.24,73.75,0.7
16/05/1997,0,27,15,8.7,19.98,72.75,1.466667
17/05/1997,0,28.4,15.8,8.4,21.1,66.75,2.133333
18/05/1997,0,28.7,15.8,6.9,21.26,70.75,1.033333
19/05/1997,0,25.4,18,0.3,20.4,87.25,1.233333
20/05/1997,38.6,22.4,16.5,0,18.32,84.25,1.433333
21/05/1997,0,23.2,17,1.6,19.28,88.25,0.266667
22/05/1997,1.7,19,11.8,4,14.06,69.25,5.733333
23/05/1997,0,15.8,7,7.9,10.12,69.5,2.166667
24/05/1997,0,14.1,5,0,9.58,80.25,0.166667
25/05/1997,0,16.4,8,7.8,10.84,65.25,0.166667
26/05/1997,0,16.4,4.8,6,9.6,77,0.933333
27/05/1997,0,16.7,5,0.9,11.16,85.5,0
28/05/1997,14.5,18.2,12.7,0.1,14.78,90,1.566667
29/05/1997,7.6,18.2,10.8,4.5,13.42,90.5,0.833333
30/05/1997,0.4,20.5,11,7,14.2,79.75,1.633333
31/05/1997,0,21,11.5,5.3,14.78,78.75,0.866667
01/06/1997,0,21,8.9,6.1,13.86,78,0.533333
02/06/1997,0,19.2,10.8,0.4,15,77.5,0.633333
03/06/1997,0,22.9,12,5.1,16.4,77.25,0.866667
04/06/1997,0,23.4,11.2,6.1,16.68,81,0.8
05/06/1997,0,22,14.5,3.2,17.46,87,0.433333
06/06/1997,5,20.6,13.8,3.9,15.6,81.75,2.9
07/06/1997,2.1,16.4,7.8,4.5,10.52,61,4.866667
08/06/1997,4,16.2,9,0,12.44,92.25,1.766667
09/06/1997,9.6,17.8,10.4,6.1,12.16,84,0.7
10/06/1997,0,20.8,7,6,12.98,78.75,0.5
11/06/1997,0,18.4,10,0.7,13.88,87.75,0.533333
12/06/1997,0,22.2,11,5.4,15.8,83.25,0.533333
13/06/1997,0,24.2,13,1.2,17.56,85,3.7
14/06/1997,50.3,18.6,13,2.8,15.02,70.75,3.866667
15/06/1997,0,15.4,9,0.1,11.98,69.25,2.966667
16/06/1997,1.9,15,10.6,0.3,12.96,75,3
17/06/1997,0.3,16.9,10.8,6.7,12.3,79.75,1.366667
18/06/1997,0,18.9,5.6,7.5,11.9,75.75,1.8
19/06/1997,35,17.3,13,0,15.12,91.5,1.5
20/06/1997,0.1,21,13.6,3.6,16.52,86.25,0.966667
21/06/1997,0,30.4,14.6,5.7,23.68,67,2.033333
22/06/1997,0.1,26.4,15,0,19.36,90.5,1.433333
23/06/1997,34.7,25.8,15.1,2.7,20.38,88.75,0.333333
24/06/1997,0,22.4,14.7,0,17.6,92.25,1.966667
25/06/1997,26.7,17.8,14.5,0,15.74,95.5,0.6
26/06/1997,2,17.1,11.3,0.8,13.28,87,1.133333
27/06/1997,0,13.5,7.6,6.3,9.06,59.75,2
28/06/1997,0,11.4,1.8,7.2,5.88,72,1.866667
29/06/1997,0,13.8,1.6,7,6.76,70.25,1.333333
30/06/1997,0,15.8,1.8,7.2,7.88,74.75,1.1
01/07/1997,0,18.4,3.5,7.1,9.56,79.5,0.266667
02/07/1997,0,13.6,6.2,0,11.04,94.5,1.033333
03/07/1997,1.5,14.8,7.6,4.1,9.5,77.25,0.766667
04/07/1997,0,16.1,6.8,5.3,10.9,74,3.166667
05/07/1997,0,16.8,3.2,5.6,9.32,78,1.033333
06/07/1997,0,14.8,10.6,0,12.6,94.75,0.366667
07/07/1997,22.9,15.6,12.4,0,14.2,96,1.466667
08/07/1997,1.7,18,15,0,16.52,91.25,0.766667
09/07/1997,0.1,28.1,14.4,6.3,19.5,74.25,0.766667
10/07/1997,0,29.2,15.3,7.3,20.08,75.75,0.933333
11/07/1997,0,20.6,16.4,0,17.48,91.5,1.333333
12/07/1997,0,21.3,14.8,3.3,16.86,88.25,2.233333
13/07/1997,0,27.8,13.2,6.7,19.68,73,2.233333
14/07/1997,0,21.2,12.4,7.5,14.44,81.25,2.033333
15/07/1997,0,21.2,11.3,0.2,16.7,88.25,0.666667
16/07/1997,2.1,19,13.8,0,15.44,95,1.433333
17/07/1997,30.5,14.8,9.4,0.1,11.14,80.75,0.933333
18/07/1997,0,15,5.8,1.6,11.16,83.25,3.866667
19/07/1997,27.6,16,11,0,13.78,90.75,2
20/07/1997,7.1,15.8,13,0,14.76,95,2.733333
21/07/1997,8.5,16.8,14.4,0.1,15.32,93.25,1.1
22/07/1997,1.4,18.2,11.4,2.5,13.48,90.5,1.033333
23/07/1997,0.1,18.3,10.8,2.8,13.18,89.25,0.866667
24/07/1997,0,21.4,12,7.2,15.14,84.25,0.766667
25/07/1997,0,25,10,8.2,16.28,76,1.033333
26/07/1997,0,25.6,12,8.2,17.28,80.25,1.033333
27/07/1997,0,26.2,12,7.9,17.44,77.25,0.9
28/07/1997,0,27.2,14,8.1,19.28,68.25,2.2
29/07/1997,0,29,17,8.1,21.2,56.25,2.033333
30/07/1997,0,29.4,13.4,8.1,20.88,56.25,2.066667
31/07/1997,0,25.6,15,2.6,20.02,76.25,1.3
01/08/1997,4,20,16.3,0,17.14,95.5,0.966667
02/08/1997,4.9,20.8,16,0.1,17.58,92.25,1.233333
03/08/1997,20.6,17.4,14.2,0,15.3,94.25,2.7
04/08/1997,29.8,14.5,10,3.1,11.26,66.25,1.066667
05/08/1997,0,12.8,4.8,3.9,7.94,72.25,1.6
06/08/1997,0,13.6,7,0,11.68,91.25,0.766667
07/08/1997,7.5,14.2,11.8,0,12.76,94,2.866667
08/08/1997,12.6,18,12.2,6.8,13.88,86,1.366667
09/08/1997,0,18.6,7.6,7.3,12.32,80,0.7
10/08/1997,0,21.8,6.8,8.2,13.36,76.25,0.266667
11/08/1997,0,22.8,9,7.5,14.6,81,1.166667
12/08/1997,0,23.7,10.6,8.4,16.14,71.25,2.133333
13/08/1997,0,24.3,10.4,8.1,16.14,80.25,1.033333
14/08/1997,0,28.7,12,8.7,18.32,73.25,0.833333
15/08/1997,0,31.3,14.4,8.9,21.86,68.5,1.166667
16/08/1997,0,23,16.9,0,18.94,91.25,3.566667
17/08/1997,34.1,32.7,16.9,8.1,22.8,65.5,1.3
18/08/1997,0,33.3,18.5,7,25.64,51,1.166667
19/08/1997,0,32.3,20.8,1.1,24.22,73,1.2
20/08/1997,32.9,22,12.6,0,14.88,90.75,3.233333
21/08/1997,8.8,16.9,10.5,0,13.26,86.25,3.3
22/08/1997,5.5,15.4,12.2,0,13.48,95.5,2.7
23/08/1997,11.5,17.6,12.9,0,14.94,94.5,1.466667
24/08/1997,4.1,19.8,14.5,1,15.78,92.25,1.433333
25/08/1997,8.7,22.4,11.1,5.3,15.88,85,1.2
26/08/1997,0,26.6,12,9.6,18.2,71.25,0.766667
27/08/1997,0,29.2,13.4,9.8,20.24,74.25,1.266667
28/08/1997,0,27.1,15,9,19.44,77,0.433333
29/08/1997,0,28,15.6,8,20.04,82,0.766667
30/08/1997,0,33,14.7,9.7,23.2,54,1.533333
31/08/1997,0,33,16.8,9.8,23.5,63.5,1.6
01/09/1997,0,28,17.9,4.6,21.94,73.25,0.6
02/09/1997,0,22.8,18.3,0,19.42,88,1.366667
03/09/1997,2.2,25.2,17.5,3.5,19.98,86.25,1.033333
04/09/1997,0,27.8,16.8,4.6,22.22,72.25,1.1
05/09/1997,0,23.6,18.8,1,19.96,89,1.866667
06/09/1997,0,22.4,16.5,2.9,17.84,83.5,1.633333
07/09/1997,0,25.3,15,4,19.84,81,0.866667
08/09/1997,0.5,28,18.9,5.3,22.3,82.5,1.833333
09/09/1997,5.6,22.6,16.2,0,18.06,80.5,1.366667
10/09/1997,5.7,18.3,10.8,10,13.3,61.25,1.7
11/09/1997,0,14.9,7.1,10,9.88,70.25,1.4
12/09/1997,0,17.6,7.2,0.8,12.88,80.75,0.266667
13/09/1997,14.7,16.6,10.6,0,14.16,89,2.6
14/09/1997,21.1,21.4,11.2,9.9,14.88,67.5,1.133333
15/09/1997,0,21.6,9,10.4,14.4,67.5,3.2
16/09/1997,0,21.1,8,10.5,14.16,64.25,0.866667
17/09/1997,0,24.6,8.8,10.4,15.36,60.5,1.433333
18/09/1997,0,18,10,10.6,12.56,72.5,1.4
19/09/1997,0,22.3,9.2,9.1,15.3,73,1.066667
20/09/1997,1.4,20,14,0,17.2,87,2.533333
21/09/1997,0,20,15.8,1.4,16.84,76.25,4.3
22/09/1997,0,21,11.8,5.2,15.92,76.75,2.733333
23/09/1997,0,27.6,12.4,10.3,19.98,71.25,0.966667
24/09/1997,0,24,15.3,8.7,17.94,76.75,3.2
25/09/1997,0,18.2,13,6.7,14.48,72.25,3.1
26/09/1997,0,19.8,10.2,3.7,15.12,66.5,2.8
27/09/1997,0,28,13.4,10.4,19.92,70.25,1.2
28/09/1997,0,25.4,19,0.4,21.78,82.75,1.433333
29/09/1997,0.2,21,17.5,0.2,18.36,89.25,1.4
30/09/1997,1.5,22.6,15.3,1.9,18.68,76,4
01/10/1997,18.5,19,15.4,0,16.52,93.5,3.133333
02/10/1997,34.3,18.6,13.3,0.6,14.76,90.5,2.433333
03/10/1997,1.8,21.1,13.1,6.4,16.64,72,4.333333
04/10/1997,0,23.9,15,3.6,18.48,82.75,3.366667
05/10/1997,60.3,19,15.2,0,16.48,95.25,1.166667
06/10/1997,18.2,22.4,13.2,8,16.52,67.75,2.1
07/10/1997,0,23.2,11.8,10.2,16.98,63,1.966667
08/10/1997,0,24.1,13,9.9,18.1,72.5,3.6
09/10/1997,5.5,20.6,15.2,0,18.04,89.75,0.966667
10/10/1997,3.9,22.8,16.5,0,19.3,85.75,0.666667
11/10/1997,0,27.9,17.7,7.4,22.6,78,1.533333
12/10/1997,0,24,17.7,0.9,19.94,94,1.333333
13/10/1997,19.6,20.5,17.7,0,19.12,95.75,3.8
14/10/1997,8.7,23.9,18.3,0,21.12,88,1.9
15/10/1997,42,23.8,19.1,0,20.98,90.75,1.633333
16/10/1997,0.3,21.2,14.9,7,16.7,70,3.9
17/10/1997,0.1,20.1,11.9,4.5,15.4,75.25,2.133333
18/10/1997,0,21.9,13.4,5.3,17.26,74.5,4.466667
19/10/1997,0,25.4,15,7.2,19.56,75.5,3.633333
20/10/1997,0,24.5,17.3,10.7,20.32,73.75,7.1
21/10/1997,3.5,22.8,17.2,0,18.6,90.5,2.766667
22/10/1997,8.7,25.8,17.2,7.4,19.96,80,3.1
23/10/1997,0,28.1,15.7,6.4,22.02,74.25,0.266667
24/10/1997,0,22.7,19.1,0.4,20.04,88,0.7
25/10/1997,2.2,27.1,16.9,6.7,20.32,81.25,1.866667
26/10/1997,0,27.8,18.3,8.3,21.38,78,3.133333
27/10/1997,0,33.9,18.7,10.3,25.18,71.25,1.633333
28/10/1997,2.4,24.8,19.8,0,21.5,92.75,0.666667
29/10/1997,28,21,17.8,0,18.88,91.75,2.566667
30/10/1997,3.5,20.5,15.6,0,17.16,71,3.766667
31/10/1997,4.7,19,15.4,0,17.56,95.25,1.033333
01/11/1997,5.5,20.7,15.8,1.5,17.58,86,4.266667
02/11/1997,0.6,27.2,17.1,2.6,20.66,91,1.133333
03/11/1997,36.7,23.1,18,1.1,19.46,88.75,1.766667
04/11/1997,0.9,20.4,17.3,0,18.7,84.5,4.366667
05/11/1997,0.1,25.5,18.4,0.7,20.94,87.75,2.033333
06/11/1997,0.5,25.8,19.6,0,22.74,85.25,0.933333
07/11/1997,0,24.3,19.2,2.5,20.52,83.25,1.766667
08/11/1997,0,31.4,17.8,7.2,23.46,81.5,0.8
09/11/1997,0.7,24.2,21,0,22.42,88.5,2.633333
10/11/1997,15.6,25.6,18.6,0,21.22,84,1.333333
11/11/1997,0,29.5,20.4,4.8,23.02,84.5,1.5
